detector,window,source,anomaly_type,base,seed,mag,stream,family,pr_auc,vus_pr,f1,precision,recall,mcc,pa_f1,nab,nab_low_fp,detected_frac,latency,fp_per_1k,threshold,anomaly_ratio
ewma_z,10,syn,spike,flat,0,9.0,syn|spike|flat|s0|m9.0,statistical,1.0,0.251493945567278,1.0,1.0,1.0,1.0,0.5,96.20709099893783,96.20709099893783,1.0,0.0,0.0,8.219958235506697,0.005
ewma_z,10,syn,spike,flat,1,9.0,syn|spike|flat|s1|m9.0,statistical,1.0,0.26054758001997325,1.0,1.0,1.0,1.0,0.5,96.20709099893783,96.20709099893783,1.0,0.0,0.0,6.410034493776174,0.005
ewma_z,10,syn,spike,flat,2,9.0,syn|spike|flat|s2|m9.0,statistical,1.0,0.245064808075122,1.0,1.0,1.0,1.0,0.5,96.20709099893783,96.20709099893783,1.0,0.0,0.0,7.687778371355798,0.005
ewma_z,10,syn,spike,flat,3,9.0,syn|spike|flat|s3|m9.0,statistical,1.0,0.24698667831497814,1.0,1.0,1.0,1.0,0.5,96.20709099893783,96.20709099893783,1.0,0.0,0.0,8.242071024394368,0.005
ewma_z,10,syn,spike,flat,4,9.0,syn|spike|flat|s4|m9.0,statistical,1.0,0.24925123733004953,1.0,1.0,1.0,1.0,0.5,96.20709099893783,96.20709099893783,1.0,0.0,0.0,7.725807921332224,0.005
ewma_z,10,syn,spike,periodic,0,4.0,syn|spike|periodic|s0|m4.0,statistical,0.3369449480560591,0.1183463067950985,0.5,1.0,0.3333333333333333,0.5763856064118864,0.5,32.069030332979274,32.069030332979274,0.3333333333333333,0.0,0.0,3.578330495827214,0.005
ewma_z,10,syn,spike,periodic,1,4.0,syn|spike|periodic|s1|m4.0,statistical,0.17805031446540878,0.09221454552524694,0.4,0.5,0.3333333333333333,0.4058570199880768,0.08333333333333333,30.235696999645942,28.40236366631261,0.3333333333333333,0.0,1.6666666666666667,2.7569118296648463,0.005
ewma_z,10,syn,spike,periodic,2,4.0,syn|spike|periodic|s2|m4.0,statistical,0.005922301728062844,0.057267760743329114,0.013245033112582783,0.006666666666666667,1.0,0.0409272754535029,0.013100436681222708,-630.0728774079861,-1359.7395440746527,1.0,0.0,725.0,0.5872003991699812,0.005
ewma_z,10,syn,spike,periodic,3,4.0,syn|spike|periodic|s3|m4.0,statistical,0.33890545465498023,0.12209980747551887,0.5,1.0,0.3333333333333333,0.5763856064118864,0.5,32.069030332979274,32.069030332979274,0.3333333333333333,0.0,0.0,3.078795736580791,0.005
ewma_z,10,syn,spike,periodic,4,4.0,syn|spike|periodic|s4|m4.0,statistical,0.011376636482529855,0.06253570181850476,0.046511627906976744,0.025,0.3333333333333333,0.0757825884875615,0.044444444444444446,26.860494099973206,-40.97283923336013,0.3333333333333333,0.0,63.333333333333336,1.8998504541580712,0.005
ewma_z,10,syn,spike,periodic,0,6.0,syn|spike|periodic|s0|m6.0,statistical,0.3377166311948921,0.1183435183679344,0.5,1.0,0.3333333333333333,0.5763856064118864,0.5,32.069030332979274,32.069030332979274,0.3333333333333333,0.0,0.0,4.277045692631935,0.005
ewma_z,10,syn,spike,periodic,1,6.0,syn|spike|periodic|s1|m6.0,statistical,0.4225108225108225,0.14057792645852418,0.5,1.0,0.3333333333333333,0.5763856064118864,0.5,32.069030332979274,32.069030332979274,0.3333333333333333,0.0,0.0,3.380615036165214,0.005
ewma_z,10,syn,spike,periodic,2,6.0,syn|spike|periodic|s2|m6.0,statistical,0.016485484053517983,0.06043398570603842,0.04081632653061224,0.021739130434782608,0.3333333333333333,0.0683849264917595,0.03076923076923077,21.29296874338255,-55.707031256617455,0.3333333333333333,0.0,75.0,1.826733233886414,0.005
ewma_z,10,syn,spike,periodic,3,6.0,syn|spike|periodic|s3|m6.0,statistical,0.34989946163326197,0.12352183848419993,0.5,1.0,0.3333333333333333,0.5763856064118864,0.5,32.069030332979274,32.069030332979274,0.3333333333333333,0.0,0.0,3.7449283928840194,0.005
ewma_z,10,syn,spike,periodic,4,6.0,syn|spike|periodic|s4|m6.0,statistical,0.08791404612159329,0.07848721637418485,0.28571428571428575,0.25,0.3333333333333333,0.28456167438942703,0.08333333333333333,26.569030332979278,21.069030332979274,0.3333333333333333,0.0,5.0,2.4297933980032407,0.005
ewma_z,10,syn,spike,periodic,0,9.0,syn|spike|periodic|s0|m9.0,statistical,0.3728153581454315,0.12487548780492103,0.5,1.0,0.3333333333333333,0.5763856064118864,0.5,32.069030332979274,32.069030332979274,0.3333333333333333,0.0,0.0,5.325118487839017,0.005
ewma_z,10,syn,spike,periodic,1,9.0,syn|spike|periodic|s1|m9.0,statistical,0.8055555555555556,0.2138601684333109,0.8571428571428571,0.75,1.0,0.8652997853882577,0.5,94.37375766560449,92.54042433227117,1.0,0.0,1.6666666666666667,2.848049367253584,0.005
ewma_z,10,syn,spike,periodic,2,9.0,syn|spike|periodic|s2|m9.0,statistical,0.47619047619047616,0.15013779313439102,0.6,0.42857142857142855,1.0,0.6524568401147244,0.25,88.87375766560449,81.54042433227117,1.0,0.0,6.666666666666667,2.2354902263069873,0.005
ewma_z,10,syn,spike,periodic,3,9.0,syn|spike|periodic|s3|m9.0,statistical,0.5578597030209934,0.1644814286195739,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6649916247906198,0.5,65.29081615090786,65.29081615090786,0.6666666666666666,0.0,1.6666666666666667,2.6355257750505237,0.005
ewma_z,10,syn,spike,periodic,4,9.0,syn|spike|periodic|s4|m9.0,statistical,0.36548737792518887,0.13376802414436859,0.5,1.0,0.3333333333333333,0.5763856064118864,0.5,32.069030332979274,32.069030332979274,0.3333333333333333,0.0,0.0,3.2247078137709955,0.005
ewma_z,10,syn,spike,trend,0,4.0,syn|spike|trend|s0|m4.0,statistical,0.3560467665327,0.1250820170651783,0.5,1.0,0.3333333333333333,0.5763856064118864,0.5,32.069030332979274,32.069030332979274,0.3333333333333333,0.0,0.0,7.142379452105446,0.005
ewma_z,10,syn,spike,trend,1,4.0,syn|spike|trend|s1|m4.0,statistical,1.0,0.25374873698749095,1.0,1.0,1.0,1.0,0.5,96.20709099893783,96.20709099893783,1.0,0.0,0.0,3.9613155274564624,0.005
ewma_z,10,syn,spike,trend,2,4.0,syn|spike|trend|s2|m4.0,statistical,0.2556661138750691,0.10487329505797649,0.4,0.5,0.3333333333333333,0.4058570199880768,0.16666666666666666,30.235696999645942,28.40236366631261,0.3333333333333333,0.0,1.6666666666666667,3.672506720427127,0.005
ewma_z,10,syn,spike,trend,3,4.0,syn|spike|trend|s3|m4.0,statistical,0.2294466403162055,0.10152781155667637,0.4,0.5,0.3333333333333333,0.4058570199880768,0.16666666666666666,33.221785817928584,33.221785817928584,0.3333333333333333,0.0,1.6666666666666667,4.43567644040134,0.005
ewma_z,10,syn,spike,trend,4,4.0,syn|spike|trend|s4|m4.0,statistical,0.19703243616287094,0.09823815673440804,0.4,0.5,0.3333333333333333,0.4058570199880768,0.08333333333333333,30.235696999645942,28.40236366631261,0.3333333333333333,0.0,1.6666666666666667,4.275365707976896,0.005
ewma_z,10,syn,spike,trend,0,6.0,syn|spike|trend|s0|m6.0,statistical,0.4657210401891253,0.14513541187085877,0.5,1.0,0.3333333333333333,0.5763856064118864,0.5,32.069030332979274,32.069030332979274,0.3333333333333333,0.0,0.0,9.210966402958112,0.005
ewma_z,10,syn,spike,trend,1,6.0,syn|spike|trend|s1|m6.0,statistical,1.0,0.249800137794305,1.0,1.0,1.0,1.0,0.5,96.20709099893783,96.20709099893783,1.0,0.0,0.0,5.504002361833187,0.005
ewma_z,10,syn,spike,trend,2,6.0,syn|spike|trend|s2|m6.0,statistical,0.9166666666666666,0.23361921289274815,0.8571428571428571,0.75,1.0,0.8652997853882577,0.5,94.37375766560449,92.54042433227117,1.0,0.0,1.6666666666666667,3.3466290075404896,0.005
ewma_z,10,syn,spike,trend,3,6.0,syn|spike|trend|s3|m6.0,statistical,0.5698412698412698,0.1665935230400214,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6649916247906198,0.5,65.29081615090786,65.29081615090786,0.6666666666666666,0.0,1.6666666666666667,4.574816340310031,0.005
ewma_z,10,syn,spike,trend,4,6.0,syn|spike|trend|s4|m6.0,statistical,0.6,0.1771017618250224,0.5714285714285715,0.5,0.6666666666666666,0.5749307298888423,0.5,60.471393999291884,56.80472733262522,0.6666666666666666,0.0,3.3333333333333335,3.6118761448245644,0.005
ewma_z,10,syn,spike,trend,0,9.0,syn|spike|trend|s0|m9.0,statistical,0.7222222222222223,0.19264800081403424,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6649916247906198,0.5,62.30472733262522,60.471393999291884,0.6666666666666666,0.0,1.6666666666666667,5.868301133239176,0.005
ewma_z,10,syn,spike,trend,1,9.0,syn|spike|trend|s1|m9.0,statistical,1.0,0.2471021793662243,1.0,1.0,1.0,1.0,0.5,96.20709099893783,96.20709099893783,1.0,0.0,0.0,7.818032613398275,0.005
ewma_z,10,syn,spike,trend,2,9.0,syn|spike|trend|s2|m9.0,statistical,1.0,0.24827138833341725,1.0,1.0,1.0,1.0,0.5,96.20709099893783,96.20709099893783,1.0,0.0,0.0,5.474880165375406,0.005
ewma_z,10,syn,spike,trend,3,9.0,syn|spike|trend|s3|m9.0,statistical,0.8666666666666667,0.22196352960368426,0.8,1.0,0.6666666666666666,0.8158136058346189,0.5,64.13806066595855,64.13806066595855,0.6666666666666666,0.0,0.0,6.866507961156863,0.005
ewma_z,10,syn,spike,trend,4,9.0,syn|spike|trend|s4|m9.0,statistical,0.9166666666666666,0.23736083796784263,0.8571428571428571,0.75,1.0,0.8652997853882577,0.5,94.37375766560449,92.54042433227117,1.0,0.0,1.6666666666666667,4.713656029955913,0.005
ewma_z,10,syn,spike,bursty,0,4.0,syn|spike|bursty|s0|m4.0,statistical,0.7575757575757576,0.20526373851338645,0.8,1.0,0.6666666666666666,0.8158136058346189,0.5,64.13806066595855,64.13806066595855,0.6666666666666666,0.0,0.0,5.210133783057646,0.005
ewma_z,10,syn,spike,bursty,1,4.0,syn|spike|bursty|s1|m4.0,statistical,0.25633528265107214,0.09417720024535274,0.4,0.5,0.3333333333333333,0.4058570199880768,0.25,30.235696999645942,28.40236366631261,0.3333333333333333,0.0,1.6666666666666667,4.1407216837902565,0.005
ewma_z,10,syn,spike,bursty,2,4.0,syn|spike|bursty|s2|m4.0,statistical,0.3955938697318008,0.14514380497088805,0.5,1.0,0.3333333333333333,0.5763856064118864,0.5,32.069030332979274,32.069030332979274,0.3333333333333333,0.0,0.0,4.604963892304726,0.005
ewma_z,10,syn,spike,bursty,3,4.0,syn|spike|bursty|s3|m4.0,statistical,0.4600694444444444,0.1449504224822885,0.5,1.0,0.3333333333333333,0.5763856064118864,0.5,32.069030332979274,32.069030332979274,0.3333333333333333,0.0,0.0,8.409575988150838,0.005
ewma_z,10,syn,spike,bursty,4,4.0,syn|spike|bursty|s4|m4.0,statistical,0.6862745098039216,0.19329061523472263,0.8,1.0,0.6666666666666666,0.8158136058346189,0.5,64.13806066595855,64.13806066595855,0.6666666666666666,0.0,0.0,5.548230000746298,0.005
ewma_z,10,syn,spike,bursty,0,6.0,syn|spike|bursty|s0|m6.0,statistical,1.0,0.2506736214107218,1.0,1.0,1.0,1.0,0.5,96.20709099893783,96.20709099893783,1.0,0.0,0.0,4.375031085230254,0.005
ewma_z,10,syn,spike,bursty,1,6.0,syn|spike|bursty|s1|m6.0,statistical,0.6388888888888888,0.16850050447182963,0.8571428571428571,0.75,1.0,0.8652997853882577,0.25,94.37375766560449,92.54042433227117,1.0,0.0,1.6666666666666667,4.113837842414388,0.005
ewma_z,10,syn,spike,bursty,2,6.0,syn|spike|bursty|s2|m6.0,statistical,0.8055555555555556,0.22476621684169415,0.8571428571428571,0.75,1.0,0.8652997853882577,0.5,94.37375766560449,92.54042433227117,1.0,0.0,1.6666666666666667,4.327552321565668,0.005
ewma_z,10,syn,spike,bursty,3,6.0,syn|spike|bursty|s3|m6.0,statistical,0.7291666666666666,0.19740845733589518,0.8,1.0,0.6666666666666666,0.8158136058346189,0.5,64.13806066595855,64.13806066595855,0.6666666666666666,0.0,0.0,6.433230623188603,0.005
ewma_z,10,syn,spike,bursty,4,6.0,syn|spike|bursty|s4|m6.0,statistical,0.7666666666666666,0.20922415481842274,0.8,1.0,0.6666666666666666,0.8158136058346189,0.5,64.13806066595855,64.13806066595855,0.6666666666666666,0.0,0.0,7.923378988115738,0.005
ewma_z,10,syn,spike,bursty,0,9.0,syn|spike|bursty|s0|m9.0,statistical,1.0,0.2491458237470698,1.0,1.0,1.0,1.0,0.5,96.20709099893783,96.20709099893783,1.0,0.0,0.0,6.1410739881919,0.005
ewma_z,10,syn,spike,bursty,1,9.0,syn|spike|bursty|s1|m9.0,statistical,1.0,0.23973324325490528,1.0,1.0,1.0,1.0,0.5,96.20709099893783,96.20709099893783,1.0,0.0,0.0,5.806996475081295,0.005
ewma_z,10,syn,spike,bursty,2,9.0,syn|spike|bursty|s2|m9.0,statistical,1.0,0.2613548824510184,1.0,1.0,1.0,1.0,0.5,96.20709099893783,96.20709099893783,1.0,0.0,0.0,6.6542607220970345,0.005
ewma_z,10,syn,spike,bursty,3,9.0,syn|spike|bursty|s3|m9.0,statistical,0.9166666666666666,0.23329024069360021,0.8571428571428571,0.75,1.0,0.8652997853882577,0.5,94.37375766560449,92.54042433227117,1.0,0.0,1.6666666666666667,5.0553314699122875,0.005
ewma_z,10,syn,spike,bursty,4,9.0,syn|spike|bursty|s4|m9.0,statistical,1.0,0.2507013030047019,1.0,1.0,1.0,1.0,0.5,96.20709099893783,96.20709099893783,1.0,0.0,0.0,5.372410728668014,0.005
ewma_z,10,syn,drift,flat,0,4.0,syn|drift|flat|s0|m4.0,statistical,0.19175705481751207,0.19882762393666936,0.32558139534883723,0.1951219512195122,0.9824561403508771,0.06134587993823689,0.9306122448979592,-2727.334642546214,-5554.334642546214,1.0,0.0,765.0,0.06551236088024878,0.19
ewma_z,10,syn,drift,flat,1,4.0,syn|drift|flat|s1|m4.0,statistical,0.7247400012822067,0.7321033906996829,0.8373904576436223,0.7202680067001676,1.0,0.11274134948165261,0.9942196531791908,-2848.334642546214,-5796.334642546214,1.0,0.0,273.3333333333333,0.0031074730597489206,0.7166666666666667
ewma_z,10,syn,drift,flat,2,4.0,syn|drift|flat|s2|m4.0,statistical,0.8168818684360606,0.8278727476526224,0.8995391705069125,0.8174204355108877,1.0,0.14797023429358616,1.0,-2848.334642546214,-5796.334642546214,1.0,0.0,176.66666666666666,0.009207959786757305,0.8133333333333334
ewma_z,10,syn,drift,flat,3,4.0,syn|drift|flat|s3|m4.0,statistical,0.8180802628062085,0.8313781583369176,0.8983364140480592,0.8154362416107382,1.0,0.16915022303045885,0.9959016393442623,-2842.834642546214,-5785.334642546214,1.0,0.0,178.33333333333334,0.0033770565709691242,0.81
ewma_z,10,syn,drift,flat,4,4.0,syn|drift|flat|s4|m4.0,statistical,0.3470022118847028,0.35617267424805216,0.5115089514066495,0.3460207612456747,0.9803921568627451,0.06514672048686462,0.9691211401425179,-2749.334642546214,-5598.334642546214,1.0,0.0,626.6666666666666,0.04670554536823128,0.34
ewma_z,10,syn,drift,flat,0,6.0,syn|drift|flat|s0|m6.0,statistical,0.19148591714414848,0.19853345219421073,0.3225806451612903,0.19553072625698323,0.9210526315789473,0.04116041281420537,0.9306122448979592,-2540.334642546214,-5180.334642546214,1.0,0.0,716.6666666666666,0.15698936945602684,0.19
ewma_z,10,syn,drift,flat,1,6.0,syn|drift|flat|s1|m6.0,statistical,0.7247919984030698,0.7321246283807867,0.8373904576436223,0.7202680067001676,1.0,0.11274134948165261,0.9942196531791908,-2848.334642546214,-5796.334642546214,1.0,0.0,273.3333333333333,0.0031074730372621395,0.7166666666666667
ewma_z,10,syn,drift,flat,2,6.0,syn|drift|flat|s2|m6.0,statistical,0.816831239528402,0.8278113181540093,0.8995391705069125,0.8174204355108877,1.0,0.14797023429358616,1.0,-2848.334642546214,-5796.334642546214,1.0,0.0,176.66666666666666,0.009207959786757305,0.8133333333333334
ewma_z,10,syn,drift,flat,3,6.0,syn|drift|flat|s3|m6.0,statistical,0.8180827074065636,0.8314621157792188,0.8983364140480592,0.8154362416107382,1.0,0.16915022303045885,0.9959016393442623,-2842.834642546214,-5785.334642546214,1.0,0.0,178.33333333333334,0.0033770565709691242,0.81
ewma_z,10,syn,drift,flat,4,6.0,syn|drift|flat|s4|m6.0,statistical,0.34667798773367475,0.3558853530212151,0.5134099616858238,0.3471502590673575,0.9852941176470589,0.07925742996290494,0.9691211401425179,-2760.334642546214,-5620.334642546214,1.0,0.0,626.6666666666666,0.04670554537147733,0.34
ewma_z,10,syn,drift,flat,0,9.0,syn|drift|flat|s0|m9.0,statistical,0.19200338189429678,0.19895914584606916,0.32340425531914896,0.19289340101522842,1.0,0.05976704793446408,0.9193548387096774,-2815.334642546214,-5730.334642546214,1.0,0.0,790.0,0.011597853353155649,0.19
ewma_z,10,syn,drift,flat,1,9.0,syn|drift|flat|s1|m9.0,statistical,0.7250167853070202,0.7323684845965271,0.8373904576436223,0.7202680067001676,1.0,0.11274134948165261,0.9942196531791908,-2848.334642546214,-5796.334642546214,1.0,0.0,273.3333333333333,0.0031074729697121843,0.7166666666666667
ewma_z,10,syn,drift,flat,2,9.0,syn|drift|flat|s2|m9.0,statistical,0.816711749034196,0.8276409566948707,0.8995391705069125,0.8174204355108877,1.0,0.14797023429358616,1.0,-2848.334642546214,-5796.334642546214,1.0,0.0,176.66666666666666,0.009207959786757305,0.8133333333333334
ewma_z,10,syn,drift,flat,3,9.0,syn|drift|flat|s3|m9.0,statistical,0.8182236605659348,0.8315866366251433,0.8983364140480592,0.8154362416107382,1.0,0.16915022303045885,0.9959016393442623,-2842.834642546214,-5785.334642546214,1.0,0.0,178.33333333333334,0.0033770565709691242,0.81
ewma_z,10,syn,drift,flat,4,9.0,syn|drift|flat|s4|m9.0,statistical,0.3454914524423727,0.3547746972040085,0.5134099616858238,0.3471502590673575,0.9852941176470589,0.07925742996290494,0.9691211401425179,-2760.334642546214,-5620.334642546214,1.0,0.0,626.6666666666666,0.046705545381076505,0.34
ewma_z,10,syn,drift,periodic,0,4.0,syn|drift|periodic|s0|m4.0,statistical,0.18792693763401364,0.19739278021625276,0.3220338983050848,0.1919191919191919,1.0,0.04867620301279785,0.9268292682926829,-2831.834642546214,-5763.334642546214,1.0,0.0,795.0,0.018615314607736914,0.19
ewma_z,10,syn,drift,periodic,1,4.0,syn|drift|periodic|s1|m4.0,statistical,0.7131288682593966,0.7181504568416816,0.8373904576436223,0.7202680067001676,1.0,0.11274134948165261,0.9942196531791908,-2848.334642546214,-5796.334642546214,1.0,0.0,273.3333333333333,0.0004923913965097427,0.7166666666666667
ewma_z,10,syn,drift,periodic,2,4.0,syn|drift|periodic|s2|m4.0,statistical,0.8080389817347785,0.8193138326792155,0.8995391705069125,0.8174204355108877,1.0,0.14797023429358616,0.9959183673469388,-2848.334642546214,-5796.334642546214,1.0,0.0,176.66666666666666,0.0007835625954419847,0.8133333333333334
ewma_z,10,syn,drift,periodic,3,4.0,syn|drift|periodic|s3|m4.0,statistical,0.791962577235293,0.8071410453605512,0.8983364140480592,0.8154362416107382,1.0,0.16915022303045885,0.9938650306748467,-2848.334642546214,-5796.334642546214,1.0,0.0,178.33333333333334,0.006910253675024912,0.81
ewma_z,10,syn,drift,periodic,4,4.0,syn|drift|periodic|s4|m4.0,statistical,0.3449045647065224,0.3503963865599387,0.5106382978723404,0.34285714285714286,1.0,0.0657951694959769,0.9691211401425179,-2837.334642546214,-5774.334642546214,1.0,0.0,646.6666666666666,0.010441459687381208,0.34
ewma_z,10,syn,drift,periodic,0,6.0,syn|drift|periodic|s0|m6.0,statistical,0.18860966216653624,0.19803935675964024,0.321377331420373,0.19210977701543738,0.9824561403508771,0.03149394490865039,0.9306122448979592,-2776.834642546214,-5653.334642546214,1.0,0.0,780.0,0.06298755841673898,0.19
ewma_z,10,syn,drift,periodic,1,6.0,syn|drift|periodic|s1|m6.0,statistical,0.7134408942003185,0.7184952994150567,0.837890625,0.7222222222222222,0.9976744186046511,0.1226697991233501,0.9942196531791908,-2842.834642546214,-5785.334642546214,1.0,0.0,270.0,0.017154421082356545,0.7166666666666667
ewma_z,10,syn,drift,periodic,2,6.0,syn|drift|periodic|s2|m6.0,statistical,0.8080992059985261,0.8193663934531478,0.8995391705069125,0.8174204355108877,1.0,0.14797023429358616,0.9959183673469388,-2848.334642546214,-5796.334642546214,1.0,0.0,176.66666666666666,0.005480269839834405,0.8133333333333334
ewma_z,10,syn,drift,periodic,3,6.0,syn|drift|periodic|s3|m6.0,statistical,0.792186183843925,0.8073874507388747,0.8983364140480592,0.8154362416107382,1.0,0.16915022303045885,0.9938650306748467,-2848.334642546214,-5796.334642546214,1.0,0.0,178.33333333333334,0.006910253675024912,0.81
ewma_z,10,syn,drift,periodic,4,6.0,syn|drift|periodic|s4|m6.0,statistical,0.34507199607705097,0.35052673313223637,0.5093632958801498,0.3417085427135678,1.0,0.05087927948746319,0.9691211401425179,-2848.334642546214,-5796.334642546214,1.0,0.0,650.0,0.001218853355076049,0.34
ewma_z,10,syn,drift,periodic,0,9.0,syn|drift|periodic|s0|m9.0,statistical,0.18906311633845085,0.19847364621204935,0.32378223495702,0.1934931506849315,0.9912280701754386,0.05379531348197135,0.9344262295081968,-2776.834642546214,-5653.334642546214,1.0,0.0,780.0,0.06392256780640118,0.19
ewma_z,10,syn,drift,periodic,1,9.0,syn|drift|periodic|s1|m9.0,statistical,0.7134566492308436,0.7184872391745092,0.837890625,0.7222222222222222,0.9976744186046511,0.1226697991233501,0.9942196531791908,-2842.834642546214,-5785.334642546214,1.0,0.0,270.0,0.018544190808812228,0.7166666666666667
ewma_z,10,syn,drift,periodic,2,9.0,syn|drift|periodic|s2|m9.0,statistical,0.8080711782619423,0.8193734186500804,0.8995391705069125,0.8174204355108877,1.0,0.14797023429358616,0.9959183673469388,-2848.334642546214,-5796.334642546214,1.0,0.0,176.66666666666666,0.005480269839834405,0.8133333333333334
ewma_z,10,syn,drift,periodic,3,9.0,syn|drift|periodic|s3|m9.0,statistical,0.7924462610554764,0.8076705672758454,0.8983364140480592,0.8154362416107382,1.0,0.16915022303045885,0.9948822927328557,-2848.334642546214,-5796.334642546214,1.0,0.0,178.33333333333334,0.006554642387241833,0.81
ewma_z,10,syn,drift,periodic,4,9.0,syn|drift|periodic|s4|m9.0,statistical,0.3469248777576498,0.35233130021961867,0.5093632958801498,0.3417085427135678,1.0,0.05087927948746319,0.9714285714285714,-2848.334642546214,-5796.334642546214,1.0,0.0,650.0,0.002806523076952607,0.34
ewma_z,10,syn,drift,trend,0,4.0,syn|drift|trend|s0|m4.0,statistical,0.19385582739849908,0.20187336279031057,0.3213213213213213,0.19384057971014493,0.9385964912280702,0.0331991063417242,0.9306122448979592,-2622.8635129064846,-5345.363512906485,1.0,0.0,736.6666666666666,0.13789144586625998,0.19
ewma_z,10,syn,drift,trend,1,4.0,syn|drift|trend|s1|m4.0,statistical,0.7255511171598434,0.7308269606904105,0.8373904576436223,0.7202680067001676,1.0,0.11274134948165261,1.0,-2848.334642546214,-5796.334642546214,1.0,0.0,273.3333333333333,0.0018441527722925775,0.7166666666666667
ewma_z,10,syn,drift,trend,2,4.0,syn|drift|trend|s2|m4.0,statistical,0.8083888190459213,0.8189981485463541,0.8995391705069125,0.8174204355108877,1.0,0.14797023429358616,0.9959183673469388,-2848.334642546214,-5796.334642546214,1.0,0.0,176.66666666666666,0.0008612413743096566,0.8133333333333334
ewma_z,10,syn,drift,trend,3,4.0,syn|drift|trend|s3|m4.0,statistical,0.8173467870806247,0.8298220337884996,0.8979591836734693,0.8175675675675675,0.9958847736625515,0.16594067686394023,0.9948822927328557,-2831.834642546214,-5763.334642546214,1.0,0.0,175.0,0.02095113800589841,0.81
ewma_z,10,syn,drift,trend,4,4.0,syn|drift|trend|s4|m4.0,statistical,0.34733842882924365,0.3555462932272924,0.5119196988707654,0.3440134907251265,1.0,0.07798106535064735,0.9622641509433962,-2831.834642546214,-5763.334642546214,1.0,0.0,643.3333333333334,0.009048411741453818,0.34
ewma_z,10,syn,drift,trend,0,6.0,syn|drift|trend|s0|m6.0,statistical,0.19386953237511334,0.20190219707501394,0.3211267605633803,0.1912751677852349,1.0,0.0396772128096138,0.9306122448979592,-2842.834642546214,-5785.334642546214,1.0,0.0,798.3333333333334,0.007473359392607064,0.19
ewma_z,10,syn,drift,trend,1,6.0,syn|drift|trend|s1|m6.0,statistical,0.7253323616298355,0.7306124140744394,0.8373904576436223,0.7202680067001676,1.0,0.11274134948165261,1.0,-2848.334642546214,-5796.334642546214,1.0,0.0,273.3333333333333,0.0018441527722925775,0.7166666666666667
ewma_z,10,syn,drift,trend,2,6.0,syn|drift|trend|s2|m6.0,statistical,0.8089617320968476,0.8195518063104483,0.8995391705069125,0.8174204355108877,1.0,0.14797023429358616,0.9959183673469388,-2848.334642546214,-5796.334642546214,1.0,0.0,176.66666666666666,0.0008612413743096566,0.8133333333333334
ewma_z,10,syn,drift,trend,3,6.0,syn|drift|trend|s3|m6.0,statistical,0.8172395494932061,0.8297412029495489,0.8979591836734693,0.8175675675675675,0.9958847736625515,0.16594067686394023,0.9948822927328557,-2831.834642546214,-5763.334642546214,1.0,0.0,175.0,0.02095113800589841,0.81
ewma_z,10,syn,drift,trend,4,6.0,syn|drift|trend|s4|m6.0,statistical,0.3474619069156567,0.35566159853833795,0.5140664961636829,0.3477508650519031,0.9852941176470589,0.08386704246584871,0.9622641509433962,-2760.334642546214,-5620.334642546214,1.0,0.0,623.3333333333334,0.05191586768295133,0.34
ewma_z,10,syn,drift,trend,0,9.0,syn|drift|trend|s0|m9.0,statistical,0.19368918204925623,0.201797117382673,0.32304900181488205,0.2036613272311213,0.7807017543859649,0.057019118706808085,0.9268292682926829,-2028.8635129064846,-4157.363512906485,1.0,0.0,576.6666666666666,0.41651694225003033,0.19
ewma_z,10,syn,drift,trend,1,9.0,syn|drift|trend|s1|m9.0,statistical,0.7252568757460909,0.7305540603294322,0.8373904576436223,0.7202680067001676,1.0,0.11274134948165261,1.0,-2848.334642546214,-5796.334642546214,1.0,0.0,273.3333333333333,0.0018441527722925775,0.7166666666666667
ewma_z,10,syn,drift,trend,2,9.0,syn|drift|trend|s2|m9.0,statistical,0.8091916081114882,0.8197611958106242,0.8995391705069125,0.8174204355108877,1.0,0.14797023429358616,0.9959183673469388,-2848.334642546214,-5796.334642546214,1.0,0.0,176.66666666666666,0.0008612413743096566,0.8133333333333334
ewma_z,10,syn,drift,trend,3,9.0,syn|drift|trend|s3|m9.0,statistical,0.817074286693444,0.8295847482211115,0.8975069252077562,0.8140703517587939,1.0,0.146365651686632,0.9948822927328557,-2848.334642546214,-5796.334642546214,1.0,0.0,180.0,0.008247468767460702,0.81
ewma_z,10,syn,drift,trend,4,9.0,syn|drift|trend|s4|m9.0,statistical,0.34786708814024436,0.35609000386557466,0.5135483870967742,0.34851138353765326,0.9754901960784313,0.07972743458705794,0.9645390070921985,-2732.834642546214,-5565.334642546214,1.0,0.0,615.0,0.06289818146942297,0.34
ewma_z,10,syn,drift,bursty,0,4.0,syn|drift|bursty|s0|m4.0,statistical,0.559729168188944,0.56561384187374,0.7119741100323624,0.5527638190954773,1.0,0.07836976593158851,1.0,-2848.334642546214,-5796.334642546214,1.0,0.0,440.0,0.001026872080093058,0.55
ewma_z,10,syn,drift,bursty,1,4.0,syn|drift|bursty|s1|m4.0,statistical,0.6623125959200085,0.6715095489908944,0.8,0.6677908937605397,0.9974811083123426,0.1191345122800757,0.9912609238451935,-2831.834642546214,-5763.334642546214,1.0,0.0,323.3333333333333,0.007263035898740772,0.6616666666666666
