detector,window,anomaly_type,pr_auc,vus_pr,f1,precision,recall,mcc,pa_f1,nab,nab_low_fp,detected_frac,latency,fp_per_1k
cusum,10,spike,0.46909180278256785,0.15201975540905735,0.5313584726981956,0.6669837402075316,0.6277777777777778,0.562737124738972,0.3500296556174078,-0.48362630946602014,-68.31695964279933,0.6444444444444444,0.030555555555555555,67.02777777777777
cusum,10,drift,0.5788731377890032,0.5863782669069082,0.6837221677491153,0.5612061250469551,0.9626366589067287,0.020492016879187756,0.9889149662316208,-2707.4458629155747,-5514.554196248908,1.0,0.1,396.47222222222223
cusum,10,periodicity,0.09945100960077265,0.11898423896613959,0.22927217187679821,0.12977131887392784,0.9866666666666667,0.019506797324114367,0.5994594031319814,-2766.9346425462145,-5633.534642546214,1.0,0.0,834.3333333333334
cusum,10,transient,0.5390498831954621,0.1929174662937277,0.6027792920195169,0.7304502319317906,0.6546825396825398,0.6244371913998105,0.342952680454392,45.28959317082959,5.941676504162926,0.8541666666666666,0.12361111111111112,51.36111111111111
cusum,10,real,0.11961598143677032,0.12609017870198402,0.20894170842485132,0.1405598043088151,0.7177435586821076,0.05588728635537275,0.8677942288386576,-8898.701214600293,-17896.635738409816,1.0,2.0678571428571426,580.7142682196626
cusum,20,spike,0.4444968121003583,0.15244729994586448,0.4984569980512853,0.6188275911617944,0.7166666666666667,0.5344133656599579,0.33686132280056497,-53.26015865624916,-178.32404754513806,0.7222222222222222,0.016666666666666666,122.63888888888889
cusum,20,drift,0.5975792927667563,0.6041774334041162,0.6875712193044374,0.5679713607672123,0.9559164325174064,0.046643827504660805,0.9917785387755663,-2648.8724299790188,-5397.405763312353,1.0,0.16666666666666666,381.86111111111114
cusum,20,periodicity,0.09167655567987841,0.1105909906539057,0.23594856117894492,0.1347858443593626,0.9626666666666667,0.021606790785072147,0.49986842267686066,-2671.2404166182682,-5442.140416618268,1.0,0.6,805.6666666666667
cusum,20,transient,0.5468683789793636,0.19717321299179985,0.6066920991273698,0.7714666670839833,0.6671825396825396,0.6325810428420289,0.3523613367485241,17.74247049274513,-45.09502950725487,0.8291666666666667,0.06666666666666667,81.52777777777779
cusum,20,real,0.1172688903992558,0.12415032195583244,0.2077466714570956,0.13179287617535837,0.730255222642794,0.048430381829482894,0.8660615115041362,-8947.008630428905,-17993.264582809858,1.0,2.267857142857143,594.7344018140794
cusum,30,spike,0.40832904856330887,0.14629583794496828,0.48003063740467206,0.6274864962515881,0.6277777777777778,0.5159634073389682,0.31370329877674374,-25.10015045114098,-113.80292822891876,0.638888888888889,0.027777777777777776,86.75
cusum,30,drift,0.6040964536176399,0.6106269227118355,0.6924972186416374,0.583178042052975,0.9320288237694098,0.04886267117848994,0.9877928282597256,-2551.8052715641365,-5203.263604897469,1.0,0.5333333333333333,353.30555555555554
cusum,30,periodicity,0.08772783651012978,0.10803570774894196,0.23987581161115737,0.13687523753522338,0.9813333333333333,0.03142696805273545,0.4985677409622733,-2694.340416618268,-5488.340416618268,1.0,0.0,811.3333333333333
cusum,30,transient,0.5437938943181522,0.1996769442298368,0.6080577808196916,0.8001173482452918,0.6148412698412699,0.6350230013028919,0.3686429754603532,28.29515018159457,-17.790266485072102,0.7708333333333334,0.10833333333333334,59.38888888888889
cusum,30,real,0.12025540738626907,0.12751634855135177,0.21107297694773308,0.132137163051765,0.7828870623234877,0.047618196583248285,0.8675459902757897,-10084.168318902253,-20267.549271283206,1.0,2.017857142857143,644.311560985412
cusum,50,spike,0.3820124138830156,0.14372899532814604,0.4619089726831855,0.583748282044936,0.6277777777777778,0.49895818639374906,0.3009081962928607,-8.49272366003751,-82.00939032670418,0.638888888888889,0.01111111111111111,71.44444444444444
cusum,50,drift,0.6167139428928557,0.6236621607414357,0.6931156620063356,0.5833171999550085,0.9336506386736786,0.05416530315225977,0.9922201077430437,-2546.5801147427205,-5192.813448076054,1.0,0.6666666666666666,353.72222222222223
cusum,50,periodicity,0.08253991545367556,0.10194933237179826,0.23809031749032875,0.13545211604272317,0.9893333333333333,0.029969979523979624,0.448430379706357,-2730.6404166182683,-5560.940416618268,1.0,0.0,823.0
cusum,50,transient,0.5548454555883949,0.2073586531004474,0.605154527270394,0.7365976146022144,0.6388492063492064,0.6255111135682226,0.388982426446736,28.922448782066883,-17.758801217933122,0.7708333333333334,0.11944444444444445,59.88888888888889
cusum,50,real,0.12065323664049497,0.12604439250547717,0.20692438362192786,0.12442116828232419,0.8278880832781992,0.03377340584912195,0.8873211599178813,-10401.80990409968,-20902.815856480633,1.0,1.1964285714285714,702.6415039909245
page_hinkley,10,spike,0.014808122043713207,0.057081699392115035,0.04946221096278718,0.03025133834045395,0.6555555555555556,0.07941427906994171,0.03279630148386116,-247.2956046867281,-580.2900491311725,0.6833333333333333,0.10277777777777779,325.36111111111114
page_hinkley,10,drift,0.6087184711058763,0.6162485804388251,0.6923635258554889,0.5771370418552512,0.9481615482754406,0.15507742139063435,0.9891110392048083,-2603.5090734903774,-5306.667406823711,1.0,0.016666666666666666,363.88888888888886
page_hinkley,10,periodicity,0.11742986045762005,0.13497439894631608,0.2490065351809124,0.14449895446863592,0.9066666666666666,0.1105129691815648,0.8876114808322789,-2225.771305288994,-4551.1713052889945,1.0,0.6,666.6666666666667
page_hinkley,10,transient,0.0616888824707512,0.08670529513723543,0.1457215016062178,0.19153784599881274,0.40630952380952384,0.16547207412029655,0.1126668766303101,-66.68895794013875,-188.37645794013875,0.4625,0.2833333333333333,155.69444444444443
page_hinkley,10,real,0.10160666784506013,0.10844249436687248,0.18386863561099737,0.10514256680390326,0.8983818943454562,0.0390674155399577,0.8575640556421626,-9464.744380180116,-19029.15271351345,1.0,0.32142857142857145,773.3285256320149
page_hinkley,20,spike,0.04243971011180735,0.06548812740317368,0.08901071841373832,0.10000143233392512,0.7,0.1287877812584163,0.06038246849858113,-212.38449724879828,-510.6372750265761,0.7555555555555556,0.1861111111111111,292.27777777777777
page_hinkley,20,drift,0.6052360229057151,0.6120888330079197,0.6926055220672044,0.5748680349951539,0.9588954482970637,0.17271829639536482,0.9830838649743118,-2638.8895820792313,-5377.431248745897,1.0,0.25,373.5
page_hinkley,20,periodicity,0.10732176702636356,0.12905257284232433,0.23743219602825807,0.13686281501163783,0.9039999999999999,0.07223799853524972,0.8097292668467164,-2337.9346425462145,-4775.534642546214,1.0,0.4,709.3333333333333
page_hinkley,20,transient,0.11655825867372224,0.09755483019498964,0.2087244170510464,0.4129143252313606,0.3648412698412698,0.2548652047793566,0.21942772322528845,-27.838347864880983,-106.58001453154765,0.44166666666666665,0.4041666666666667,100.58333333333333
page_hinkley,20,real,0.104076355783066,0.10948039365286799,0.18400943571423783,0.10645994492199531,0.8663942882375804,0.040234177381727756,0.846584006748522,-9196.248238439204,-18492.158357486824,1.0,0.42857142857142855,743.9178105839803
page_hinkley,30,spike,0.05611307062697713,0.07071228454445319,0.10240455669814712,0.14259117043073438,0.6777777777777777,0.14810733814195765,0.08033061258123082,-171.64734127765266,-428.77234127765263,0.7611111111111111,0.2,251.0
page_hinkley,30,drift,0.6096250731278352,0.6160112137253991,0.6962081014911893,0.577663402615601,0.9642950350052327,0.20364302691415456,0.9856561334651847,-2635.682698045324,-5371.016031378657,1.0,0.11666666666666667,370.75
page_hinkley,30,periodicity,0.10689615331326933,0.12811149291606191,0.23766535106987213,0.1370294571456129,0.9093333333333333,0.0798543068797862,0.8629504157684016,-2354.4346425462145,-4808.534642546214,1.0,0.0,713.3333333333333
page_hinkley,30,transient,0.17005041574931054,0.11316820679490963,0.26798111070903036,0.5630220900932775,0.33198412698412694,0.3232800046796635,0.27772146918975144,-13.559089862542796,-71.01117319587613,0.4041666666666667,0.3638888888888889,73.44444444444444
page_hinkley,30,real,0.10611360738971176,0.11177444493813979,0.1864043358788788,0.10920513362261716,0.797883039115778,0.04599324802123846,0.8633511236994103,-8961.857901654268,-18023.37635403522,1.0,0.7035714285714285,668.0396036122429
page_hinkley,50,spike,0.062250071007410736,0.07298283264007528,0.11945397699897256,0.13966107179995405,0.6333333333333333,0.16455658348988017,0.08250025810428427,-112.79065900625298,-308.7739923395863,0.7222222222222222,0.2,190.66666666666666
page_hinkley,50,drift,0.6177397175997973,0.6240273780464999,0.7017696809456904,0.5902663897204298,0.9417338176652476,0.2481848342246486,0.9903352115763656,-2522.5620444421465,-5144.778711108813,1.0,0.36666666666666664,339.36111111111114
page_hinkley,50,periodicity,0.10364744192141881,0.1238814303598276,0.23694409712857625,0.13552288454499056,0.9493333333333334,0.08387713956398182,0.814449002349755,-2490.834642546214,-5081.334642546214,1.0,0.2,751.6666666666667
page_hinkley,50,transient,0.23732536901302917,0.13141951269900093,0.3332531371367721,0.6617234210151675,0.3169047619047619,0.3884375253873856,0.34612462609894773,19.643478681152093,-7.35235465218124,0.42083333333333334,0.3777777777777778,34.611111111111114
page_hinkley,50,real,0.11249936968933252,0.11917318665118773,0.19467731510392025,0.11671140782964402,0.7511638047417261,0.06154106899248702,0.868550537228531,-8450.065933199663,-16999.757004628238,1.0,1.3511904761904763,601.9939694893809
ewmv_adaptive,10,spike,0.007990672759677962,0.06345521611463986,0.020337399777459044,0.01051837303449146,0.65,0.04177839015532609,0.018771529425343284,-328.1348643070913,-746.0431976404246,0.8,0.18888888888888886,405.52777777777777
ewmv_adaptive,10,drift,0.6483812893824784,0.6540330071950436,0.7095598218175938,0.6271431543150912,0.893485864840354,0.17920896911323456,0.9917045576675184,-2344.4753600208815,-4788.492026687548,1.0,1.15,296.5833333333333
ewmv_adaptive,10,periodicity,0.0725187374616448,0.08569328957066998,0.2238172741839696,0.126010555564765,1.0,0.032944255513639976,0.3417433211756683,-2839.5346425462144,-5778.734642546215,1.0,0.0,857.3333333333334
ewmv_adaptive,10,transient,0.022476893031641142,0.12280120765564773,0.06765696049801771,0.04706852525104673,0.4580952380952381,0.07993753562551913,0.08895237596267709,-108.96139865052231,-292.4551486505223,0.7333333333333333,0.6152777777777777,233.11111111111111
ewmv_adaptive,10,real,0.15525376451395093,0.1582226008124763,0.21430055924000424,0.1553024134235669,0.6108773739236542,0.10339419809867835,0.8593598664788659,-6458.826647668769,-13012.3974810021,1.0,9.267857142857142,427.99586606243264
ewmv_adaptive,20,spike,0.007379493354235892,0.060188615214222696,0.01936084627823532,0.00995195166226732,0.7611111111111111,0.043290708569359564,0.018327708716189366,-416.6290251408775,-924.8290251408777,0.8388888888888889,0.08333333333333333,497.30555555555554
ewmv_adaptive,20,drift,0.7194899661159457,0.7226176474628098,0.759915621544289,0.7125705257981191,0.8738890916393782,0.303301453346687,0.9926093109028856,-2107.6443092520335,-4313.052642585367,1.0,4.1,221.22222222222223
ewmv_adaptive,20,periodicity,0.07416562029556178,0.08662537787928586,0.22475491591867408,0.12660517945652347,1.0,0.04245100409978506,0.389817496148694,-2824.1346425462143,-5747.9346425462145,1.0,0.0,852.6666666666666
ewmv_adaptive,20,transient,0.016255379088310526,0.11003516814840791,0.05078936451810934,0.03959376435240121,0.46404761904761904,0.05818932921582767,0.05746349217264071,-157.52167533620104,-382.88417533620105,0.6791666666666667,0.5986111111111111,287.36111111111114
ewmv_adaptive,20,real,0.17359354893903026,0.1752301148585015,0.23246790494680925,0.22436127364391045,0.5392328992398955,0.13816066776416108,0.8597333676864635,-5140.052950178389,-10369.138664464104,0.9761904761904762,8.878571428571428,345.8284748353661
ewmv_adaptive,30,spike,0.007233993080414904,0.05692921102938884,0.0191443378059295,0.00981649352463523,0.6666666666666666,0.041605727133288646,0.018133024858165186,-347.54806734698815,-775.1730673469882,0.7555555555555556,0.11944444444444444,417.27777777777777
ewmv_adaptive,30,drift,0.7729887573740858,0.7731505419515697,0.7937237503422797,0.749902414740024,0.8925849898863998,0.38353407987082216,0.9938267974325335,-2046.3432145655793,-4189.234881232246,1.0,5.016666666666667,197.38888888888889
