detector,anomaly_type,window_size,trial,tpr,fpr,precision,f1,detection_latency,tp,fp,tn,fn
GatedMAD(n=2),transient,20,14,0.0,0.0248,0.0,0.0,1,0,998,39223,1
GatedZScore(n=2),transient,20,14,0.0,0.0052,0.0,0.0,-1,0,210,40011,1
Spike_AND(GatedMAD+GatedZScore),transient,20,14,0.0,0.0048,0.0,0.0,-1,0,192,40029,1
Sustained_OR(GatedEWMA+GatedCUSUM),transient,20,14,0.0,0.0113,0.0,0.0,-1,0,455,39766,1
Spike_OR(GatedMAD+GatedZScore),transient,20,14,0.0,0.0253,0.0,0.0,1,0,1016,39205,1
TwoLayerEnsemble,transient,20,14,0.0,0.0158,0.0,0.0,-1,0,635,39586,1
"ZScore(w=20, thr=3.0)",transient,20,15,1.0,0.0526,0.0005,0.0009,0,1,2115,38111,0
"MAD(w=20, thr=3.5)",transient,20,15,1.0,0.1627,0.0002,0.0003,0,1,6544,33682,0
"EWMA(lambda=0.2, L=3.5)",transient,20,15,1.0,0.0947,0.0003,0.0005,0,1,3809,36417,0
"CUSUM(k=0.5, h=3.5)",transient,20,15,1.0,0.0829,0.0003,0.0006,0,1,3335,36891,0
"PageHinkley(delta=0.5, lambda=12.0)",transient,20,15,1.0,0.0955,0.0003,0.0005,0,1,3840,36386,0
"SlidingWindow(mean, w=20, thr=3.0)",transient,20,15,0.0,0.3936,0.0,0.0,-1,0,15833,24393,1
GatedCUSUM(n=2),transient,20,15,0.0,0.0052,0.0,0.0,-1,0,211,40015,1
GatedEWMA(n=2),transient,20,15,0.0,0.077,0.0,0.0,-1,0,3096,37130,1
GatedMAD(n=2),transient,20,15,0.0,0.0487,0.0,0.0,-1,0,1960,38266,1
GatedZScore(n=2),transient,20,15,0.0,0.0057,0.0,0.0,-1,0,228,39998,1
Spike_AND(GatedMAD+GatedZScore),transient,20,15,0.0,0.0054,0.0,0.0,-1,0,217,40009,1
Sustained_OR(GatedEWMA+GatedCUSUM),transient,20,15,0.0,0.0785,0.0,0.0,-1,0,3157,37069,1
Spike_OR(GatedMAD+GatedZScore),transient,20,15,0.0,0.049,0.0,0.0,-1,0,1971,38255,1
TwoLayerEnsemble,transient,20,15,0.0,0.0826,0.0,0.0,-1,0,3322,36904,1
"ZScore(w=20, thr=3.0)",transient,20,16,1.0,0.0394,0.0006,0.0013,0,1,1588,38707,0
"MAD(w=20, thr=3.5)",transient,20,16,1.0,0.0815,0.0003,0.0006,0,1,3284,37011,0
"EWMA(lambda=0.2, L=3.5)",transient,20,16,0.0,0.0122,0.0,0.0,-1,0,492,39803,1
"CUSUM(k=0.5, h=3.5)",transient,20,16,1.0,0.0161,0.0015,0.0031,0,1,649,39646,0
"PageHinkley(delta=0.5, lambda=12.0)",transient,20,16,1.0,0.082,0.0003,0.0006,0,1,3303,36992,0
"SlidingWindow(mean, w=20, thr=3.0)",transient,20,16,0.0,0.6614,0.0,0.0,-1,0,26650,13645,1
GatedCUSUM(n=2),transient,20,16,0.0,0.0003,0.0,0.0,-1,0,11,40284,1
GatedEWMA(n=2),transient,20,16,0.0,0.0082,0.0,0.0,-1,0,331,39964,1
GatedMAD(n=2),transient,20,16,0.0,0.0194,0.0,0.0,-1,0,783,39512,1
GatedZScore(n=2),transient,20,16,0.0,0.0034,0.0,0.0,-1,0,139,40156,1
Spike_AND(GatedMAD+GatedZScore),transient,20,16,0.0,0.0031,0.0,0.0,-1,0,126,40169,1
Sustained_OR(GatedEWMA+GatedCUSUM),transient,20,16,0.0,0.0083,0.0,0.0,-1,0,334,39961,1
Spike_OR(GatedMAD+GatedZScore),transient,20,16,0.0,0.0198,0.0,0.0,-1,0,796,39499,1
TwoLayerEnsemble,transient,20,16,0.0,0.0113,0.0,0.0,-1,0,454,39841,1
"ZScore(w=20, thr=3.0)",transient,20,17,1.0,0.0547,0.0005,0.0009,0,1,2205,38071,0
"MAD(w=20, thr=3.5)",transient,20,17,1.0,0.2024,0.0001,0.0002,0,1,8151,32125,0
"EWMA(lambda=0.2, L=3.5)",transient,20,17,0.0,0.0116,0.0,0.0,-1,0,468,39808,1
"CUSUM(k=0.5, h=3.5)",transient,20,17,0.0,0.03,0.0,0.0,-1,0,1207,39069,1
"PageHinkley(delta=0.5, lambda=12.0)",transient,20,17,0.0,0.0823,0.0,0.0,-1,0,3313,36963,1
"SlidingWindow(mean, w=20, thr=3.0)",transient,20,17,0.0,0.344,0.0,0.0,-1,0,13853,26423,1
GatedCUSUM(n=2),transient,20,17,0.0,0.0005,0.0,0.0,-1,0,19,40257,1
GatedEWMA(n=2),transient,20,17,0.0,0.0084,0.0,0.0,-1,0,340,39936,1
GatedMAD(n=2),transient,20,17,0.0,0.1043,0.0,0.0,3,0,4201,36075,1
GatedZScore(n=2),transient,20,17,0.0,0.0106,0.0,0.0,-1,0,425,39851,1
Spike_AND(GatedMAD+GatedZScore),transient,20,17,0.0,0.0105,0.0,0.0,-1,0,422,39854,1
Sustained_OR(GatedEWMA+GatedCUSUM),transient,20,17,0.0,0.0085,0.0,0.0,-1,0,344,39932,1
Spike_OR(GatedMAD+GatedZScore),transient,20,17,0.0,0.1044,0.0,0.0,3,0,4204,36072,1
TwoLayerEnsemble,transient,20,17,0.0,0.0189,0.0,0.0,-1,0,760,39516,1
"ZScore(w=20, thr=3.0)",transient,20,18,1.0,0.0397,0.0006,0.0013,0,1,1597,38624,0
"MAD(w=20, thr=3.5)",transient,20,18,1.0,0.0771,0.0003,0.0006,0,1,3103,37118,0
"EWMA(lambda=0.2, L=3.5)",transient,20,18,0.0,0.0142,0.0,0.0,-1,0,572,39649,1
"CUSUM(k=0.5, h=3.5)",transient,20,18,0.0,0.0205,0.0,0.0,-1,0,825,39396,1
"PageHinkley(delta=0.5, lambda=12.0)",transient,20,18,1.0,0.0825,0.0003,0.0006,0,1,3320,36901,0
"SlidingWindow(mean, w=20, thr=3.0)",transient,20,18,1.0,0.6831,0.0,0.0001,0,1,27474,12747,0
GatedCUSUM(n=2),transient,20,18,0.0,0.0012,0.0,0.0,-1,0,49,40172,1
GatedEWMA(n=2),transient,20,18,0.0,0.0112,0.0,0.0,-1,0,449,39772,1
GatedMAD(n=2),transient,20,18,0.0,0.0247,0.0,0.0,-1,0,995,39226,1
GatedZScore(n=2),transient,20,18,0.0,0.0052,0.0,0.0,-1,0,210,40011,1
Spike_AND(GatedMAD+GatedZScore),transient,20,18,0.0,0.0048,0.0,0.0,-1,0,192,40029,1
Sustained_OR(GatedEWMA+GatedCUSUM),transient,20,18,0.0,0.0113,0.0,0.0,-1,0,455,39766,1
Spike_OR(GatedMAD+GatedZScore),transient,20,18,0.0,0.0252,0.0,0.0,-1,0,1013,39208,1
TwoLayerEnsemble,transient,20,18,0.0,0.0158,0.0,0.0,-1,0,635,39586,1
"ZScore(w=20, thr=3.0)",transient,20,19,1.0,0.034,0.0007,0.0015,0,1,1372,38925,0
"MAD(w=20, thr=3.5)",transient,20,19,1.0,0.0452,0.0005,0.0011,0,1,1823,38474,0
"EWMA(lambda=0.2, L=3.5)",transient,20,19,1.0,0.8213,0.0,0.0001,0,1,33095,7202,0
"CUSUM(k=0.5, h=3.5)",transient,20,19,1.0,0.6218,0.0,0.0001,0,1,25056,15241,0
"PageHinkley(delta=0.5, lambda=12.0)",transient,20,19,1.0,0.3018,0.0001,0.0002,0,1,12160,28137,0
"SlidingWindow(mean, w=20, thr=3.0)",transient,20,19,0.0,0.0203,0.0,0.0,-1,0,820,39477,1
GatedCUSUM(n=2),transient,20,19,1.0,0.4835,0.0001,0.0001,0,1,19482,20815,0
GatedEWMA(n=2),transient,20,19,1.0,0.806,0.0,0.0001,0,1,32478,7819,0
GatedMAD(n=2),transient,20,19,0.0,0.0113,0.0,0.0,-1,0,454,39843,1
GatedZScore(n=2),transient,20,19,0.0,0.0027,0.0,0.0,-1,0,107,40190,1
Spike_AND(GatedMAD+GatedZScore),transient,20,19,0.0,0.0017,0.0,0.0,-1,0,68,40229,1
Sustained_OR(GatedEWMA+GatedCUSUM),transient,20,19,1.0,0.8068,0.0,0.0001,0,1,32511,7786,0
Spike_OR(GatedMAD+GatedZScore),transient,20,19,0.0,0.0122,0.0,0.0,-1,0,493,39804,1
TwoLayerEnsemble,transient,20,19,1.0,0.8072,0.0,0.0001,0,1,32526,7771,0
"ZScore(w=20, thr=3.0)",transient,20,20,1.0,0.034,0.0007,0.0015,0,1,1372,38925,0
"MAD(w=20, thr=3.5)",transient,20,20,1.0,0.0453,0.0005,0.0011,0,1,1824,38473,0
"EWMA(lambda=0.2, L=3.5)",transient,20,20,1.0,0.8213,0.0,0.0001,0,1,33095,7202,0
"CUSUM(k=0.5, h=3.5)",transient,20,20,1.0,0.6218,0.0,0.0001,0,1,25056,15241,0
"PageHinkley(delta=0.5, lambda=12.0)",transient,20,20,1.0,0.3018,0.0001,0.0002,0,1,12161,28136,0
"SlidingWindow(mean, w=20, thr=3.0)",transient,20,20,0.0,0.0203,0.0,0.0,-1,0,820,39477,1
GatedCUSUM(n=2),transient,20,20,1.0,0.4835,0.0001,0.0001,0,1,19482,20815,0
GatedEWMA(n=2),transient,20,20,1.0,0.806,0.0,0.0001,0,1,32478,7819,0
GatedMAD(n=2),transient,20,20,0.0,0.0113,0.0,0.0,-1,0,454,39843,1
GatedZScore(n=2),transient,20,20,0.0,0.0027,0.0,0.0,-1,0,107,40190,1
Spike_AND(GatedMAD+GatedZScore),transient,20,20,0.0,0.0017,0.0,0.0,-1,0,68,40229,1
Sustained_OR(GatedEWMA+GatedCUSUM),transient,20,20,1.0,0.8068,0.0,0.0001,0,1,32511,7786,0
Spike_OR(GatedMAD+GatedZScore),transient,20,20,0.0,0.0122,0.0,0.0,-1,0,493,39804,1
TwoLayerEnsemble,transient,20,20,1.0,0.8072,0.0,0.0001,0,1,32526,7771,0
"ZScore(w=20, thr=3.0)",transient,20,21,1.0,0.0511,0.0005,0.001,0,1,2059,38232,0
"MAD(w=20, thr=3.5)",transient,20,21,1.0,0.1185,0.0002,0.0004,0,1,4776,35515,0
"EWMA(lambda=0.2, L=3.5)",transient,20,21,1.0,0.8282,0.0,0.0001,0,1,33370,6921,0
"CUSUM(k=0.5, h=3.5)",transient,20,21,1.0,0.6178,0.0,0.0001,0,1,24892,15399,0
"PageHinkley(delta=0.5, lambda=12.0)",transient,20,21,1.0,0.4479,0.0001,0.0001,0,1,18045,22246,0
"SlidingWindow(mean, w=20, thr=3.0)",transient,20,21,0.0,0.0078,0.0,0.0,-1,0,314,39977,1
GatedCUSUM(n=2),transient,20,21,1.0,0.5023,0.0,0.0001,0,1,20239,20052,0
GatedEWMA(n=2),transient,20,21,1.0,0.8156,0.0,0.0001,0,1,32860,7431,0
GatedMAD(n=2),transient,20,21,1.0,0.0429,0.0006,0.0012,0,1,1727,38564,0
GatedZScore(n=2),transient,20,21,1.0,0.0065,0.0038,0.0075,0,1,263,40028,0
Spike_AND(GatedMAD+GatedZScore),transient,20,21,1.0,0.0061,0.004,0.0081,0,1,246,40045,0
Sustained_OR(GatedEWMA+GatedCUSUM),transient,20,21,1.0,0.8161,0.0,0.0001,0,1,32882,7409,0
Spike_OR(GatedMAD+GatedZScore),transient,20,21,1.0,0.0433,0.0006,0.0011,0,1,1744,38547,0
TwoLayerEnsemble,transient,20,21,1.0,0.817,0.0,0.0001,0,1,32918,7373,0
"ZScore(w=20, thr=3.0)",transient,20,22,1.0,0.0441,0.0006,0.0011,0,1,1779,38517,0
"MAD(w=20, thr=3.5)",transient,20,22,1.0,0.1101,0.0002,0.0005,0,1,4436,35860,0
"EWMA(lambda=0.2, L=3.5)",transient,20,22,0.0,0.0824,0.0,0.0,-1,0,3319,36977,1
"CUSUM(k=0.5, h=3.5)",transient,20,22,1.0,0.0373,0.0007,0.0013,0,1,1504,38792,0
"PageHinkley(delta=0.5, lambda=12.0)",transient,20,22,0.0,0.0891,0.0,0.0,-1,0,3590,36706,1
"SlidingWindow(mean, w=20, thr=3.0)",transient,20,22,0.0,0.3346,0.0,0.0,-1,0,13483,26813,1
GatedCUSUM(n=2),transient,20,22,0.0,0.0026,0.0,0.0,-1,0,103,40193,1
GatedEWMA(n=2),transient,20,22,0.0,0.0676,0.0,0.0,-1,0,2726,37570,1
GatedMAD(n=2),transient,20,22,0.0,0.0221,0.0,0.0,-1,0,892,39404,1
GatedZScore(n=2),transient,20,22,0.0,0.0036,0.0,0.0,-1,0,144,40152,1
Spike_AND(GatedMAD+GatedZScore),transient,20,22,0.0,0.0034,0.0,0.0,-1,0,136,40160,1
Sustained_OR(GatedEWMA+GatedCUSUM),transient,20,22,0.0,0.0679,0.0,0.0,-1,0,2735,37561,1
Spike_OR(GatedMAD+GatedZScore),transient,20,22,0.0,0.0223,0.0,0.0,-1,0,900,39396,1
TwoLayerEnsemble,transient,20,22,0.0,0.0707,0.0,0.0,-1,0,2847,37449,1
"ZScore(w=20, thr=3.0)",transient,20,23,1.0,0.0634,0.0005,0.0011,0,1,1825,26961,0
"MAD(w=20, thr=3.5)",transient,20,23,1.0,0.1894,0.0002,0.0004,0,1,5451,23335,0
"EWMA(lambda=0.2, L=3.5)",transient,20,23,1.0,0.0197,0.0018,0.0035,0,1,568,28218,0
"CUSUM(k=0.5, h=3.5)",transient,20,23,1.0,0.0102,0.0034,0.0068,0,1,293,28493,0
"PageHinkley(delta=0.5, lambda=12.0)",transient,20,23,0.0,0.0832,0.0,0.0,-1,0,2395,26391,1
"SlidingWindow(mean, w=20, thr=3.0)",transient,20,23,0.0,0.0014,0.0,0.0,-1,0,39,28747,1
GatedCUSUM(n=2),transient,20,23,0.0,0.001,0.0,0.0,-1,0,28,28758,1
GatedEWMA(n=2),transient,20,23,0.0,0.0147,0.0,0.0,-1,0,423,28363,1
GatedMAD(n=2),transient,20,23,0.0,0.093,0.0,0.0,-1,0,2678,26108,1
GatedZScore(n=2),transient,20,23,0.0,0.0151,0.0,0.0,-1,0,435,28351,1
Spike_AND(GatedMAD+GatedZScore),transient,20,23,0.0,0.0151,0.0,0.0,-1,0,434,28352,1
Sustained_OR(GatedEWMA+GatedCUSUM),transient,20,23,0.0,0.0148,0.0,0.0,-1,0,425,28361,1
Spike_OR(GatedMAD+GatedZScore),transient,20,23,0.0,0.0931,0.0,0.0,-1,0,2679,26107,1
TwoLayerEnsemble,transient,20,23,0.0,0.0296,0.0,0.0,-1,0,852,27934,1
"ZScore(w=20, thr=3.0)",transient,20,24,1.0,0.0394,0.0006,0.0013,0,1,1587,38708,0
"MAD(w=20, thr=3.5)",transient,20,24,1.0,0.0814,0.0003,0.0006,0,1,3282,37013,0
"EWMA(lambda=0.2, L=3.5)",transient,20,24,0.0,0.0122,0.0,0.0,-1,0,492,39803,1
"CUSUM(k=0.5, h=3.5)",transient,20,24,0.0,0.0161,0.0,0.0,-1,0,649,39646,1
"PageHinkley(delta=0.5, lambda=12.0)",transient,20,24,0.0,0.082,0.0,0.0,3,0,3304,36991,1
"SlidingWindow(mean, w=20, thr=3.0)",transient,20,24,1.0,0.6612,0.0,0.0001,0,1,26643,13652,0
GatedCUSUM(n=2),transient,20,24,0.0,0.0003,0.0,0.0,-1,0,11,40284,1
GatedEWMA(n=2),transient,20,24,0.0,0.0082,0.0,0.0,-1,0,331,39964,1
GatedMAD(n=2),transient,20,24,0.0,0.0194,0.0,0.0,-1,0,783,39512,1
GatedZScore(n=2),transient,20,24,0.0,0.0034,0.0,0.0,-1,0,139,40156,1
Spike_AND(GatedMAD+GatedZScore),transient,20,24,0.0,0.0031,0.0,0.0,-1,0,126,40169,1
Sustained_OR(GatedEWMA+GatedCUSUM),transient,20,24,0.0,0.0083,0.0,0.0,-1,0,334,39961,1
Spike_OR(GatedMAD+GatedZScore),transient,20,24,0.0,0.0198,0.0,0.0,-1,0,796,39499,1
TwoLayerEnsemble,transient,20,24,0.0,0.0113,0.0,0.0,-1,0,454,39841,1
"ZScore(w=20, thr=3.0)",transient,20,25,1.0,0.0573,0.0004,0.0009,0,1,2309,37957,0
"MAD(w=20, thr=3.5)",transient,20,25,1.0,0.223,0.0001,0.0002,0,1,8979,31287,0
"EWMA(lambda=0.2, L=3.5)",transient,20,25,1.0,0.0897,0.0003,0.0006,0,1,3611,36655,0
"CUSUM(k=0.5, h=3.5)",transient,20,25,1.0,0.0346,0.0007,0.0014,0,1,1395,38871,0
"PageHinkley(delta=0.5, lambda=12.0)",transient,20,25,0.0,0.0889,0.0,0.0,-1,0,3578,36688,1
"SlidingWindow(mean, w=20, thr=3.0)",transient,20,25,0.0,0.0307,0.0,0.0,-1,0,1236,39030,1
GatedCUSUM(n=2),transient,20,25,0.0,0.0067,0.0,0.0,-1,0,270,39996,1
GatedEWMA(n=2),transient,20,25,0.0,0.0762,0.0,0.0,1,0,3069,37197,1
GatedMAD(n=2),transient,20,25,0.0,0.0933,0.0,0.0,-1,0,3755,36511,1
GatedZScore(n=2),transient,20,25,0.0,0.0111,0.0,0.0,-1,0,447,39819,1
Spike_AND(GatedMAD+GatedZScore),transient,20,25,0.0,0.0111,0.0,0.0,-1,0,445,39821,1
Sustained_OR(GatedEWMA+GatedCUSUM),transient,20,25,0.0,0.0769,0.0,0.0,1,0,3096,37170,1
Spike_OR(GatedMAD+GatedZScore),transient,20,25,0.0,0.0933,0.0,0.0,-1,0,3757,36509,1
TwoLayerEnsemble,transient,20,25,0.0,0.0866,0.0,0.0,1,0,3486,36780,1
"ZScore(w=20, thr=3.0)",transient,20,26,1.0,0.0543,0.0005,0.0009,0,1,2187,38109,0
"MAD(w=20, thr=3.5)",transient,20,26,1.0,0.1361,0.0002,0.0004,0,1,5486,34810,0
"EWMA(lambda=0.2, L=3.5)",transient,20,26,0.0,0.137,0.0,0.0,-1,0,5522,34774,1
"CUSUM(k=0.5, h=3.5)",transient,20,26,0.0,0.0434,0.0,0.0,-1,0,1749,38547,1
"PageHinkley(delta=0.5, lambda=12.0)",transient,20,26,1.0,0.1008,0.0002,0.0005,0,1,4062,36234,0
"SlidingWindow(mean, w=20, thr=3.0)",transient,20,26,0.0,0.1067,0.0,0.0,-1,0,4300,35996,1
GatedCUSUM(n=2),transient,20,26,0.0,0.0059,0.0,0.0,-1,0,236,40060,1
GatedEWMA(n=2),transient,20,26,0.0,0.1175,0.0,0.0,-1,0,4735,35561,1
GatedMAD(n=2),transient,20,26,0.0,0.0448,0.0,0.0,-1,0,1804,38492,1
GatedZScore(n=2),transient,20,26,0.0,0.0072,0.0,0.0,-1,0,292,40004,1
Spike_AND(GatedMAD+GatedZScore),transient,20,26,0.0,0.007,0.0,0.0,-1,0,283,40013,1
Sustained_OR(GatedEWMA+GatedCUSUM),transient,20,26,0.0,0.1181,0.0,0.0,-1,0,4760,35536,1
Spike_OR(GatedMAD+GatedZScore),transient,20,26,0.0,0.045,0.0,0.0,-1,0,1813,38483,1
TwoLayerEnsemble,transient,20,26,0.0,0.1236,0.0,0.0,-1,0,4981,35315,1
"ZScore(w=20, thr=3.0)",transient,20,27,1.0,0.0545,0.0005,0.0009,0,1,2198,38097,0
"MAD(w=20, thr=3.5)",transient,20,27,1.0,0.1707,0.0001,0.0003,0,1,6877,33418,0
"EWMA(lambda=0.2, L=3.5)",transient,20,27,1.0,0.3942,0.0001,0.0001,0,1,15886,24409,0
"CUSUM(k=0.5, h=3.5)",transient,20,27,1.0,0.1506,0.0002,0.0003,0,1,6067,34228,0
"PageHinkley(delta=0.5, lambda=12.0)",transient,20,27,1.0,0.1416,0.0002,0.0004,0,1,5705,34590,0
"SlidingWindow(mean, w=20, thr=3.0)",transient,20,27,0.0,0.0267,0.0,0.0,-1,0,1075,39220,1
GatedCUSUM(n=2),transient,20,27,0.0,0.0445,0.0,0.0,-1,0,1793,38502,1
GatedEWMA(n=2),transient,20,27,1.0,0.3705,0.0001,0.0001,0,1,14929,25366,0
GatedMAD(n=2),transient,20,27,0.0,0.057,0.0,0.0,-1,0,2298,37997,1
GatedZScore(n=2),transient,20,27,0.0,0.0059,0.0,0.0,-1,0,236,40059,1
Spike_AND(GatedMAD+GatedZScore),transient,20,27,0.0,0.0058,0.0,0.0,-1,0,234,40061,1
Sustained_OR(GatedEWMA+GatedCUSUM),transient,20,27,1.0,0.3714,0.0001,0.0001,0,1,14964,25331,0
Spike_OR(GatedMAD+GatedZScore),transient,20,27,0.0,0.0571,0.0,0.0,-1,0,2300,37995,1
TwoLayerEnsemble,transient,20,27,1.0,0.3743,0.0001,0.0001,0,1,15081,25214,0
"ZScore(w=20, thr=3.0)",transient,20,28,1.0,0.0563,0.0004,0.0009,0,1,2260,37880,0
"MAD(w=20, thr=3.5)",transient,20,28,1.0,0.1859,0.0001,0.0003,0,1,7464,32676,0
"EWMA(lambda=0.2, L=3.5)",transient,20,28,0.0,0.2286,0.0,0.0,-1,0,9174,30966,1
"CUSUM(k=0.5, h=3.5)",transient,20,28,0.0,0.1437,0.0,0.0,-1,0,5768,34372,1
"PageHinkley(delta=0.5, lambda=12.0)",transient,20,28,0.0,0.1946,0.0,0.0,3,0,7810,32330,1
"SlidingWindow(mean, w=20, thr=3.0)",transient,20,28,0.0,0.0019,0.0,0.0,-1,0,78,40062,1
GatedCUSUM(n=2),transient,20,28,0.0,0.0967,0.0,0.0,-1,0,3882,36258,1
GatedEWMA(n=2),transient,20,28,0.0,0.22,0.0,0.0,-1,0,8831,31309,1
GatedMAD(n=2),transient,20,28,0.0,0.071,0.0,0.0,-1,0,2851,37289,1
GatedZScore(n=2),transient,20,28,0.0,0.0097,0.0,0.0,-1,0,389,39751,1
Spike_AND(GatedMAD+GatedZScore),transient,20,28,0.0,0.0096,0.0,0.0,-1,0,387,39753,1
Sustained_OR(GatedEWMA+GatedCUSUM),transient,20,28,0.0,0.221,0.0,0.0,-1,0,8872,31268,1
Spike_OR(GatedMAD+GatedZScore),transient,20,28,0.0,0.0711,0.0,0.0,-1,0,2853,37287,1
TwoLayerEnsemble,transient,20,28,0.0,0.2255,0.0,0.0,-1,0,9050,31090,1
"ZScore(w=20, thr=3.0)",transient,20,29,1.0,0.0515,0.0005,0.001,0,1,2074,38219,0
"MAD(w=20, thr=3.5)",transient,20,29,1.0,0.1629,0.0002,0.0003,0,1,6564,33729,0
"EWMA(lambda=0.2, L=3.5)",transient,20,29,0.0,0.4798,0.0,0.0,-1,0,19333,20960,1
"CUSUM(k=0.5, h=3.5)",transient,20,29,1.0,0.224,0.0001,0.0002,0,1,9027,31266,0
"PageHinkley(delta=0.5, lambda=12.0)",transient,20,29,0.0,0.1719,0.0,0.0,-1,0,6928,33365,1
"SlidingWindow(mean, w=20, thr=3.0)",transient,20,29,0.0,0.0078,0.0,0.0,-1,0,316,39977,1
GatedCUSUM(n=2),transient,20,29,0.0,0.0913,0.0,0.0,-1,0,3678,36615,1
GatedEWMA(n=2),transient,20,29,0.0,0.4536,0.0,0.0,-1,0,18278,22015,1
GatedMAD(n=2),transient,20,29,1.0,0.06,0.0004,0.0008,0,1,2417,37876,0
GatedZScore(n=2),transient,20,29,0.0,0.006,0.0,0.0,-1,0,242,40051,1
Spike_AND(GatedMAD+GatedZScore),transient,20,29,0.0,0.0058,0.0,0.0,-1,0,233,40060,1
Sustained_OR(GatedEWMA+GatedCUSUM),transient,20,29,0.0,0.4545,0.0,0.0,-1,0,18315,21978,1
Spike_OR(GatedMAD+GatedZScore),transient,20,29,1.0,0.0602,0.0004,0.0008,0,1,2426,37867,0
TwoLayerEnsemble,transient,20,29,0.0,0.4571,0.0,0.0,-1,0,18417,21876,1
